stationId,stationName,mobileNo,regionName,districtCd,centerYn,turnYn,x,y
277102118,죽산교차로(경유),,안성,2,N,N,127.43395,37.0802167
277102115,숭례문교차로(경유),,서울,2,N,N,126.9754333,37.5603667
277102113,동평리(경유),,안성,2,N,N,127.3142667,37.0882667
277102114,남대문로3가(경유),,서울,2,N,N,126.9789833,37.56105
277102111,직천리(경유),,파주,2,N,N,126.91755,37.8997167
277102112,동평리(경유),,안성,2,N,N,127.3195333,37.0898167
277102120,북가현리(경유),,안성,2,N,N,127.33115,37.10115
277102121,서이천삼거리(경유),,이천,2,N,N,127.3992167,37.2802
277102128,상계동(경유),,서울,2,N,N,127.0772667,37.6684
277102129,북리(경유),,용인,2,N,N,127.1402167,37.1491833
277102126,천남교(경유),,여주,2,N,N,127.62625,37.3457167
277102127,상계동(경유),,서울,2,N,N,127.0760833,37.6646833
277102125,가산리(경유),,여주,2,N,N,127.6312333,37.34795
277102122,장암리(경유),,이천,2,N,N,127.3996167,37.28495
277102123,신복리(경유),,양평,2,N,N,127.4575333,37.5615333
229001733,교하동행정복지센터,30157,파주,2,N,N,126.7471,37.7524
229001732,북진로삼거리,30155,파주,2,N,N,126.7433833,37.7534
229001731,북진로삼거리,30149,파주,2,N,N,126.7435333,37.7535333
229001730,교하동행정복지센터,31316,파주,2,N,N,126.7477,37.7524667
229001729,하지석리노인정,31493,파주,2,N,N,126.7481833,37.7597167
229001728,교하차고지,31825,파주,2,N,N,126.74245,37.75285
229001727,오도1리마을회관,30846,파주,2,N,N,126.7285667,37.7483167
229001726,오도삼거리,31497,파주,2,N,N,126.7184167,37.7492
229001725,연다산1리,31791,파주,2,N,N,126.7160667,37.7479
229001724,연다산1리노인회관,31439,파주,2,N,N,126.7130333,37.7488333
229001722,숲속길마을3단지,31723,파주,2,N,N,126.7104,37.7239667
229001721,문발초등학교,30849,파주,2,N,N,126.7075167,37.7283
229001720,유니온골프랜드,31536,파주,2,N,N,126.7043167,37.7345167
229001719,신촌동2반,31086,파주,2,N,N,126.7006,37.7358333
229001718,신촌동3반,31088,파주,2,N,N,126.6988333,37.7390333
229001717,신촌동4반,31090,파주,2,N,N,126.69455,37.7403167
229001716,송촌동1반,31092,파주,2,N,N,126.6926,37.7412667
229001715,송촌동9반,31093,파주,2,N,N,126.6916667,37.7466
229001714,송촌리,31096,파주,2,N,N,126.68885,37.74835
229001713,송촌리종점,31097,파주,2,N,Y,126.6891333,37.7507833
229001712,송촌리,31095,파주,2,N,N,126.6890167,37.74835
229001755,금산2리입구,31444,파주,2,N,N,126.7102667,37.8115167
232000388,갈산사거리,35020,김포,2,N,N,126.5584833,37.7086333
232000389,사우고교.김포시청(직행),35692,김포,2,N,N,126.7230333,37.61815
229001754,금산2리,31133,파주,2,N,N,126.7082167,37.8121833
229001753,은계동,31327,파주,2,N,N,126.7034833,37.8168667
229001752,만우리돈지게,31078,파주,2,N,N,126.6986167,37.8162667
232000384,새터마을,35033,김포,2,N,N,126.5732333,37.6995167
232000385,갈산리,35029,김포,2,N,N,126.5691167,37.70305
232000386,옥천탕,35027,김포,2,N,N,126.5640833,37.7033
232000387,오리정,35024,김포,2,N,N,126.56075,37.7032333
232000380,통진성당,35060,김포,2,N,N,126.5961167,37.6926833
232000381,현대아파트.통진도서관,35051,김포,2,N,N,126.5929333,37.6933333
232000382,통진두레문화센터.청룡사,35041,김포,2,N,N,126.5873333,37.6959
229001749,대동리구판장,31120,파주,2,N,N,126.6903333,37.81025
232000383,옹정리입구,35036,김포,2,N,N,126.5792167,37.6967167
229001748,대동리,31116,파주,2,N,N,126.6908,37.8072333
229001747,자유로병원,31112,파주,2,N,Y,126.6877333,37.80205
229001746,지렁이농장,31111,파주,2,N,N,126.68855,37.7993833
229001745,힐하우스,31807,파주,2,N,N,126.6861667,37.7946833
229001744,프로방스마을입구,31110,파주,2,N,N,126.6856,37.7907333
232000399,갈산사거리,35021,김포,2,N,N,126.5586333,37.7086667
229001743,성동리큰말,31778,파주,2,N,N,126.6862667,37.7899
229001742,유승앙브와즈,31011,파주,2,N,N,126.7003333,37.7744
229001740,교회,31017,파주,2,N,N,126.7057167,37.7772
232000395,덕박골.수현동마을,35283,김포,2,N,N,126.5353333,37.7265667
232000396,우리별텔레콤.정우전기,35974,김포,2,N,N,126.6187333,37.6146
232000397,학운2산업단지공원,35975,김포,2,N,N,126.588,37.6036167
232000398,코스나인,35976,김포,2,N,N,126.59035,37.6029333
232000391,우리별텔레콤.정우전기,35973,김포,2,N,N,126.619,37.6146667
232000392,수현동마을,35284,김포,2,N,N,126.5358833,37.7258167
229001739,갈현삼거리,31016,파주,2,N,N,126.7249667,37.7716167
232000393,성동검문소,35286,김포,2,N,N,126.5307,37.7295167
229001738,통일동산하수처리장,30962,파주,2,N,N,126.6885667,37.76095
232000394,성동검문소,35285,김포,2,N,N,126.5299667,37.7302167
229001737,통일동산하수처리장,30733,파주,2,N,N,126.68865,37.7609
229001736,송촌동종점,30100,파주,2,N,N,126.6892667,37.7507333
229001735,금촌교,31828,파주,2,N,N,126.7669333,37.7646
232000390,윈윈기계,35972,김포,2,N,N,126.5983,37.6097833
229001734,교하파출소,31804,파주,2,N,N,126.7501,37.75185
232000366,장기사거리.수정마을,35211,김포,2,N,N,126.6817,37.6430167
229001777,금산2리,31134,파주,2,N,N,126.7085,37.81225
277102175,송문리입구삼거리(경유),,용인,2,N,N,127.2538667,37.22565
277102176,고성리(경유),,가평,2,N,N,127.5107167,37.70375
232000367,지경,35209,김포,2,N,N,126.6770667,37.6473
229001776,금산2리입구,31445,파주,2,N,N,126.7102333,37.8117333
232000368,장기본동행정복지센터,35204,김포,2,N,N,126.6715333,37.6527667
229001775,금산검문소,31136,파주,2,N,N,126.7142167,37.8108167
232000369,바리미,35201,김포,2,N,N,126.6671167,37.6585
229001774,금산삼거리,30911,파주,2,N,N,126.71595,37.8089
232000362,사우역.김포고,35246,김포,2,N,N,126.7172333,37.6210667
229001773,금산1리,30909,파주,2,N,N,126.7166667,37.80685
277102171,도립리(경유),,이천,2,N,N,127.4605,37.3388167
232000363,조호프라자,35971,김포,2,N,N,126.5986,37.6095833
229001772,탄현,30907,파주,2,N,N,126.7187333,37.8042333
232000364,나진교.메트로자이2단지,35216,김포,2,N,N,126.6969,37.6331833
229001771,탄현행정복지센터,31140,파주,2,N,N,126.7183333,37.8024833
277102170,경사리(경유),,이천,2,N,N,127.4567,37.3351333
229001770,갈현삼거리,31015,파주,2,N,N,126.7242,37.7715333
232000365,장기마을입구.검은다리,35213,김포,2,N,N,126.6901167,37.6380833
236000338,현대표지앞,40505,포천,2,N,N,127.2726667,37.90845
236000337,지현1리,40304,포천,2,N,N,127.2681833,37.91555
236000339,솔치,40412,포천,2,N,N,127.27425,37.9043
236000334,지현2리.지현초교앞,40506,포천,2,N,N,127.2645833,37.9279833
236000333,지현2리.패키지마을,40414,포천,2,N,N,127.2639833,37.9324833
236000336,지현4리,40560,포천,2,N,N,127.26725,37.9189833
236000335,지현2리.평촌,40413,포천,2,N,N,127.26475,37.9247833
236000330,신평2리,40368,포천,2,N,N,127.22915,37.95065
232000360,조리미입구,35268,김포,2,N,N,126.7269333,37.6158167
236000332,지현교,41444,포천,2,N,N,127.26615,37.93365
232000361,사우고교.김포시청,35257,김포,2,N,N,126.7225833,37.6184
236000331,신평2리,41351,포천,2,N,N,127.2294833,37.94985
277102179,구역삼세무서교차로(경유),,서울,2,N,N,127.0391167,37.4957
229001769,맥금14통,31782,파주,2,N,N,126.7260667,37.7746667
277102177,고성리(경유),,가평,2,N,N,127.5055167,37.7052333
229001768,맥금13통,31781,파주,2,N,N,126.7252167,37.77805
229001767,맥금13통.상골,31780,파주,2,N,N,126.72265,37.7826833
277102178,역삼초교교차로(경유),,서울,2,N,N,127.03325,37.4939167
229001766,바구니고개,31077,파주,2,N,N,126.7193333,37.789
232000377,아너스힐병원,35077,김포,2,N,N,126.6085167,37.6842
229001765,법흥3리,31806,파주,2,N,N,126.7179833,37.7913833
277102187,국기원입구교차로(경유),,서울,2,N,N,127.0308333,37.4992
232000378,통진중고등학교,35073,김포,2,N,N,126.6039333,37.6865167
229001764,기독교묘지,31193,파주,2,N,N,126.7173333,37.79625
232000379,마송,35066,김포,2,N,N,126.6006667,37.6897833
229001763,샛골입구,31145,파주,2,N,N,126.7186167,37.8001333
229001762,탄현행정복지센터,31139,파주,2,N,N,126.7182,37.8026333
277102182,향동해병2사단(경유),,김포,2,N,N,126.6333167,37.6199833
232000373,수참.하성입구,35138,김포,2,N,N,126.6296,37.6774333
229001761,탄현중학교,30787,파주,2,N,N,126.7218333,37.8039333
232000374,한들고개,35110,김포,2,N,N,126.6263167,37.67915
229001760,산남교차로,30590,파주,2,N,N,126.7048333,37.6968167
232000375,신일아파트,35097,김포,2,N,N,126.6224833,37.68065
232000376,도사리,35083,김포,2,N,N,126.6141833,37.6846667
236000319,고일2리,41150,포천,2,N,N,127.19185,37.9584667
236000327,한탄강하늘다리주차장,40784,포천,2,N,Y,127.2193167,38.0823833
236000326,신평2리,41352,포천,2,N,N,127.2296,37.9498
236000329,신평2리,41313,포천,2,N,N,127.2227,37.94405
236000328,신평2리,41312,포천,2,N,N,127.2227667,37.9439833
236000323,가채2리.K마트앞,41302,포천,2,N,N,127.2209167,37.92045
236000322,농업기술센타.틀못이,41308,포천,2,N,N,127.2226167,37.9230667
236000325,농업기술센타,41306,포천,2,N,N,127.22205,37.9226167
236000324,가채2리,40593,포천,2,N,N,127.2207,37.9205333
232000370,누산사거리,35191,김포,2,N,N,126.65985,37.6627667
232000371,돌다리.석모리,35184,김포,2,N,N,126.6518833,37.6658833
236000321,산호아파트,40554,포천,2,N,N,127.2212833,37.9183167
232000372,누산삼거리,35160,김포,2,N,N,126.6436667,37.6695167
236000320,추동1리마을회관,41013,포천,2,N,N,127.1627833,37.9949333
229001759,축현2리,30589,파주,2,N,N,126.7185833,37.8042
229001758,금산1리,30583,파주,2,N,N,126.7165667,37.8068667
277102188,역삼역교차로(경유),,서울,2,N,N,127.0365833,37.50095
229001756,금산검문소,31160,파주,2,N,N,126.7139,37.81075
277102197,서교동사거리(경유),,서울,2,N,N,126.91815,37.5524833
232000344,길훈4차아파트,35266,김포,2,N,N,126.7258167,37.6154833
277102198,서교동사거리(경유),,서울,2,N,N,126.9179167,37.5527333
232000345,장릉입구,35264,김포,2,N,N,126.7251333,37.61285
232000346,수행마을.홈플러스,35262,김포,2,N,N,126.72445,37.6089833
232000347,양도사거리.삼용아파트,35255,김포,2,N,N,126.7222833,37.6046167
277102193,상림리(경유),,광주,2,N,N,127.2999667,37.3173667
232000340,마송고등학교,35967,김포,2,N,N,126.5928833,37.6866167
277102194,다산고등학교(경유),,이천,2,N,N,127.4273167,37.2894833
229001794,성동리.요풍동,31790,파주,2,N,N,126.6882167,37.7877667
232000341,마송고등학교,35968,김포,2,N,N,126.5927833,37.6864333
229001793,성동리,31859,파주,2,N,N,126.6873333,37.7889667
277102192,상림리(경유),,광주,2,N,N,127.2954833,37.312
229001792,성동리.큰말,31789,파주,2,N,N,126.6861,37.7897333
229001791,프로방스마을입구,31109,파주,2,N,N,126.6854333,37.7906333
277102190,삼가삼거리(경유),,용인,2,N,N,127.1660167,37.2441
229001790,힐하우스,31811,파주,2,N,N,126.6859667,37.79475
232000348,당곡고개,35250,김포,2,N,N,126.72145,37.6011
236000309,어룡1통,40239,포천,2,N,N,127.1918167,37.8850667
236000308,포천시청앞,40259,포천,2,N,N,127.2016,37.8949833
232000349,유현마을.신동아아파트,35252,김포,2,N,N,126.7215167,37.5964333
236000316,화현2리,40571,포천,2,N,N,127.303,37.899
236000315,화현2리,40327,포천,2,N,N,127.3067167,37.9021
236000318,신북초등학교,41300,포천,2,N,N,127.2205167,37.93735
236000317,심곡3리,41169,포천,2,N,N,127.1961333,37.9421333
236000312,자작1통2통앞,40230,포천,2,N,N,127.17685,37.8685
236000311,자작2통군단앞,40231,포천,2,N,N,127.1815833,37.8711333
236000314,화현파출소,40325,포천,2,N,N,127.3017667,37.8970833
236000313,선단3통.할렐루야기도원,40224,포천,2,N,N,127.17205,37.8618333
236000310,어룡3통,40234,포천,2,N,N,127.1858667,37.8793667
277102199,홍대입구역사거리(경유),,서울,2,N,N,126.9212333,37.5551833
229001789,지렁이농장,31114,파주,2,N,N,126.6884333,37.7994833
232000355,아라대교,35279,김포,2,N,N,126.78785,37.58975
229001788,자유로병원,31113,파주,2,N,Y,126.68755,37.8021
232000356,고촌역,35277,김포,2,N,N,126.7706833,37.6005333
229001787,대동리,31117,파주,2,N,N,126.6906667,37.8072
232000357,천등고개,35275,김포,2,N,N,126.7587,37.6045667
229001786,대동리구판장,31121,파주,2,N,N,126.6901333,37.8102
232000358,장곡.고촌고등학교,35273,김포,2,N,N,126.7492167,37.6057833
229001785,대동리노인정,31788,파주,2,N,N,126.6903333,37.8115333
232000351,양도사거리.대림아파트.신안아파트,35253,김포,2,N,N,126.7219667,37.6043833
229001784,풀무골,31124,파주,2,N,N,126.69055,37.8138167
232000352,수행마을.홈플러스,35261,김포,2,N,N,126.7231833,37.6078667
229001783,웃말,31442,파주,2,N,N,126.69095,37.8150333
232000353,장릉입구,35263,김포,2,N,N,126.7248333,37.61275
229001782,만우리,31126,파주,2,N,N,126.6918,37.8166167
232000354,길훈4차아파트,35265,김포,2,N,N,126.7254333,37.6154667
229001781,만우리노인정,31128,파주,2,N,N,126.6943833,37.81565
229001780,만우리구판장,31130,파주,2,N,N,126.6971833,37.8160833
232000359,풍무역,35271,김포,2,N,N,126.7329833,37.6120333
236000305,골든아파트앞,41223,포천,2,N,N,127.2082,37.9028667
236000304,가채1리오장동입구,41248,포천,2,N,N,127.2128333,37.9112
236000306,광산골,40767,포천,2,N,N,127.2044833,38.0476833
236000301,가채2리마을회관앞,41274,포천,2,N,N,127.2153833,37.92035
236000300,가채2리.승방동,41261,포천,2,N,N,127.2138,37.914
236000303,가채2리.승방동,41262,포천,2,N,N,127.2139333,37.9144333
236000302,가채2리마을회관앞,41277,포천,2,N,N,127.21575,37.92085
232000350,당곡고개,35249,김포,2,N,N,126.7214333,37.6021667
229001779,만우리돈지게,31079,파주,2,N,N,126.6986167,37.8164333
229001778,은계동,31370,파주,2,N,N,126.7035167,37.8170333
240001073,벽산블루밍1단지,45942,양평,2,N,N,127.5102,37.4945167
240001074,벽산블루밍2단지,45943,양평,2,N,N,127.51495,37.49665
240001077,백안1리마을회관,45946,양평,2,N,N,127.5182333,37.4968833
240001076,백안1리마을회관,45945,양평,2,N,N,127.5182667,37.49705
240001079,병산3리.성우아파트앞,45958,양평,2,N,N,127.47415,37.4897167
240001078,병산3리.성우아파트앞,45957,양평,2,N,N,127.47415,37.4896167
240001071,백안3리입구,45940,양평,2,N,N,127.5100167,37.4997333
239000090,마장1리,44134,가평,2,N,N,127.5062167,37.8535667
239000091,송정,44140,가평,2,N,N,127.5087667,37.8568333
239000092,마장초교,44153,가평,2,N,N,127.5160167,37.85845
239000093,노루목고개,44155,가평,2,N,N,127.5213,37.8672333
239000094,등무터,44156,가평,2,N,N,127.5231167,37.8739
239000095,정미소,44159,가평,2,N,N,127.5281667,37.8764833
239000096,정미소,44158,가평,2,N,N,127.52835,37.8763833
239000097,창말마을,44262,가평,2,N,N,127.4285333,37.7264167
239000098,창말마을,44261,가평,2,N,N,127.4286833,37.7262667
240001062,양동역사거리,46597,양평,2,N,N,127.7534167,37.4199667
240001061,양동역,46596,양평,2,N,N,127.7540667,37.4203667
240001064,단석3리,46582,양평,2,N,N,127.7161333,37.4008667
240001063,연수리,46630,양평,2,N,N,127.5576833,37.527
240001065,무왕1리,45894,양평,2,N,N,127.6701667,37.4517167
240001067,양평종합운동장,46055,양평,2,N,N,127.5226667,37.4902167
239000087,읍내10리,44263,가평,2,N,N,127.5072833,37.8383833
239000088,계량리,44135,가평,2,N,N,127.5062667,37.8407333
239000089,엽광촌,44131,가평,2,N,N,127.50595,37.8470667
238000212,연천역,43259,연천,2,N,Y,127.0750833,38.1016667
240001051,복포1리.보은정사,45896,양평,2,N,N,127.4036833,37.5128
238000213,연천군청,43248,연천,2,N,N,127.0739833,38.0953833
240001050,쉬자파크,46005,양평,2,N,Y,127.5332333,37.51135
238000210,현가리부대앞.청화산.즈믄해입구,43255,연천,2,N,N,127.07485,38.11715
240001053,용천3리.발해,45952,양평,2,N,N,127.49385,37.5397333
238000211,연천중고등학교,43269,연천,2,N,N,127.0757167,38.1071833
240001052,용천3리.발해,45951,양평,2,N,N,127.4939333,37.53965
240001055,용천3리.예사랑,45954,양평,2,N,N,127.50075,37.5484
238000216,은대3리.바래마을,43205,연천,2,N,N,127.0680833,38.0455167
240001054,용천3리.설매재,45953,양평,2,N,N,127.5012,37.54985
238000217,어수물.은대4리,43198,연천,2,N,N,127.06745,38.0505333
238000214,동막골입구.소득자원연구소,43279,연천,2,N,N,127.0783667,38.0821667
238000215,일자리통합지원센터.전곡읍사무소앞,43195,연천,2,N,N,127.0665333,38.0289667
240001056,용천3리종점,45955,양평,2,N,Y,127.50235,37.5539333
238000209,옥산다리,43273,연천,2,N,N,127.0762833,38.12085
240001059,양평엘한방병원,46629,양평,2,N,N,127.5059333,37.4905333
240001058,용천3리마을회관,45956,양평,2,N,N,127.48925,37.5357
238000207,현가리부대앞.청화산.즈믄해입구,43256,연천,2,N,N,127.07475,38.1174167
238000208,옥산다리,43272,연천,2,N,N,127.0761333,38.1208667
238000201,궁평신교입구.하청산,43319,연천,2,N,N,127.1005833,38.0325333
240001040,광탄리.봉황정,45906,양평,2,N,N,127.6341667,37.51075
238000202,장탄2리,43302,연천,2,N,N,127.08655,38.0330667
238000200,궁평초등학교.새다리,43336,연천,2,N,N,127.1053833,38.0321167
240001041,광탄리.봉황정,45905,양평,2,N,N,127.6340333,37.5107333
238000205,전곡재래시장앞,43203,연천,2,N,N,127.0678833,38.02705
240001044,느티나무,45899,양평,2,N,N,127.3711667,37.54735
238000206,연천중고등학교,43268,연천,2,N,N,127.0755,38.1072167
240001043,금왕1리마을회관,45904,양평,2,N,N,127.7321667,37.4842833
240001046,목양2리회관앞.동막골,45898,양평,2,N,N,127.3743333,37.5471667
238000203,장탄1리,43282,연천,2,N,N,127.07995,38.0318
240001045,느티나무,45902,양평,2,N,N,127.3713,37.54725
238000204,전곡중고등학교입구,43228,연천,2,N,N,127.07135,38.0300667
240001048,양수리수양관,45901,양평,2,N,N,127.3855167,37.5470167
240001047,목양2리회관앞.동막골,45903,양평,2,N,N,127.3744167,37.5471167
240001049,국수역,45900,양평,2,N,N,127.4,37.5158333
238000234,연천군청,43247,연천,2,N,N,127.0737833,38.0954167
238000235,현충탑.펌프장,43233,연천,2,N,N,127.0720667,38.0882
238000232,동막골입구.소득자원연구소,43278,연천,2,N,N,127.07805,38.0823667
240001031,마룡1리.그루고개,45891,양평,2,N,N,127.6107167,37.4851
238000233,현충탑.펌프장,43232,연천,2,N,N,127.0718833,38.0882
240001030,고읍교차로앞,46598,양평,2,N,N,127.4446667,37.5115167
238000238,코아루아파트앞,43779,연천,2,N,N,127.07365,38.0365
240001033,망미1리.절운,45893,양평,2,N,N,127.6593167,37.451
238000239,백의리,43390,연천,2,N,N,127.1358167,38.0232833
240001032,마룡1리.그루고개,45890,양평,2,N,N,127.6107667,37.48485
238000236,전차대대,43294,연천,2,N,N,127.0882333,38.0761167
240001035,교평1리.두앙촌,45950,양평,2,N,N,127.4794667,37.4808667
238000237,고문리삼거리,43366,연천,2,N,N,127.1121833,38.0639667
238000230,전차대대,43293,연천,2,N,N,127.0881333,38.0760833
238000231,연천상회,43283,연천,2,N,N,127.07965,38.0762833
238000229,고문리삼거리,43365,연천,2,N,N,127.1120667,38.0637833
240001039,부안1리.대왕터,46606,양평,2,N,N,127.6722,37.5738333
240001038,부안1리.대왕터,46605,양평,2,N,N,127.6721833,37.5734833
238000223,통현2리.고포리,43226,연천,2,N,N,127.0709833,38.0607667
238000224,어수물.은대4리,43204,연천,2,N,N,127.0677667,38.0505667
238000221,통재입구.팔판서마을,43274,연천,2,N,N,127.0771333,38.0761833
238000222,통현2리.고포리입구,43539,연천,2,N,N,127.0739333,38.06765
238000227,일자리통합지원센터.전곡읍사무소앞,43196,연천,2,N,N,127.06665,38.0291
240001022,오촌리.오리골,46573,양평,2,N,N,127.6032,37.5264667
238000228,재인폭포,43393,연천,2,N,N,127.1348,38.0691333
240001021,오촌리.오리골,46578,양평,2,N,N,127.6032667,37.5264167
238000225,은대3리.바래마을,43210,연천,2,N,N,127.0684333,38.0455167
240001024,월드연수원앞,46581,양평,2,N,N,127.5877833,37.54005
238000226,은대3리,43189,연천,2,N,N,127.0642833,38.0335167
240001023,월드연수원앞,46575,양평,2,N,N,127.58785,37.5401
238000220,통재입구.팔판서마을,43275,연천,2,N,N,127.0774,38.0771833
240001026,안식관입구,46579,양평,2,N,N,127.58585,37.5428167
240001025,안식관입구,46577,양평,2,N,N,127.5858,37.54295
238000218,통현2리.고포리,43223,연천,2,N,N,127.07075,38.0608333
240001028,무왕1리,45889,양평,2,N,N,127.6703,37.4514
238000219,통현2리.고포리입구,43242,연천,2,N,N,127.0733167,38.0670667
238000256,화원.전곡중앙교회,43235,연천,2,N,N,127.07255,38.01715
238000257,한탄강관광지입구,43194,연천,2,N,N,127.0651,38.0074667
238000254,전곡역앞.농협,43214,연천,2,N,N,127.0697,38.0237167
238000255,KT전곡지점,43239,연천,2,N,N,127.0729167,38.0201667
240001011,서후1리마을회관,46173,양평,2,N,N,127.4141667,37.5804667
240001010,서후1리.송골,46162,양평,2,N,N,127.4111167,37.5795833
240001013,서후1리.샘말,46202,양평,2,N,N,127.4189,37.57705
238000258,초성3리마을입구,43199,연천,2,N,N,127.0675833,38.0018833
240001012,서후1리교회,46207,양평,2,N,N,127.4192167,37.5807833
238000259,초성검문소,43222,연천,2,N,N,127.0707,37.99385
238000252,백의리,43389,연천,2,N,N,127.1355667,38.0233333
238000253,전곡시외버스터미널,43200,연천,2,N,N,127.0674667,38.0252
238000250,개미산,43372,연천,2,N,N,127.122,38.0249667
238000251,박석고개.백의1리,43373,연천,2,N,N,127.1249167,38.0219
240001015,수능1리마을회관앞,45885,양평,2,N,N,127.38005,37.5912167
240001014,수능2리.민보루산장앞,45884,양평,2,N,N,127.3993,37.5827167
240001017,황순원문학촌.소나기마을,45888,양평,2,N,N,127.378,37.5969667
240001016,수능1리.장현,45886,양평,2,N,N,127.3821833,37.5933
240001019,용문시외버스정류소,46574,양평,2,N,N,127.5936,37.4877333
240001018,마진배목원동산앞,45887,양평,2,N,N,127.3643333,37.6025167
238000245,초성초교,43236,연천,2,N,N,127.07255,37.9980667
238000246,대전리,43290,연천,2,N,N,127.0838167,38.0094
238000243,5077부대앞,43308,연천,2,N,N,127.0958333,38.0117833
238000244,학담입구,43229,연천,2,N,N,127.07135,37.99705
238000249,되네미,43326,연천,2,N,N,127.1032667,38.01865
240001000,승훈교,45709,양평,2,N,Y,127.7321833,37.4890833
238000247,5077부대앞,43309,연천,2,N,N,127.0956167,38.0118333
240001002,왕창1리,46130,양평,2,N,N,127.39745,37.4784167
238000248,연못골.동원훈련장,43316,연천,2,N,N,127.0986333,38.0136333
240001001,수곡1리사창,46359,양평,2,N,N,127.5915667,37.4283833
238000241,되네미,43327,연천,2,N,N,127.1038167,38.0190833
238000242,연못골.동원훈련장,43317,연천,2,N,N,127.0989667,38.0136333
238000240,개미산,43371,연천,2,N,N,127.121,38.0254
240001004,수능1리마을회관,46090,양평,2,N,N,127.3808833,37.5905333
240001003,석장리입구,45108,양평,2,N,N,127.5289,37.4615
240001006,수능1리,46069,양평,2,N,N,127.3716,37.5983833
240001005,수능.도장리입구삼거리,46073,양평,2,N,N,127.3728667,37.6017
240001008,수능2리시인마을,46101,양평,2,N,N,127.3885333,37.5854
240001007,수능2리.동산마을,46102,양평,2,N,N,127.3886833,37.5900333
240001009,수능리,46104,양평,2,N,N,127.3906167,37.5835333
238000278,예루살렘수도원,43446,연천,2,N,N,127.0856167,37.9885833
239000008,중색교회앞,44475,가평,2,N,N,127.4847333,37.8029333
238000279,예루살렘수도원,43447,연천,2,N,N,127.0856667,37.9887167
239000009,태봉마을,44243,가평,2,N,N,127.47965,37.8049333
238000276,초성4리.법수동,43286,연천,2,N,N,127.08175,37.98785
238000277,전곡선사박물관앞,43636,연천,2,N,N,127.0669167,38.0108833
238000270,KT전곡지점,43238,연천,2,N,N,127.0731,38.0198333
238000271,전곡역앞.농협,43216,연천,2,N,N,127.0698,38.0234
238000274,초성4리.법수동,43285,연천,2,N,N,127.0817167,37.9879833
238000275,초성4리.선녀상회,43296,연천,2,N,N,127.0885333,37.9895333
238000272,전곡시외버스터미널,43201,연천,2,N,N,127.0676,38.0252
238000273,초성4리.선녀상회,43295,연천,2,N,N,127.0886333,37.98945
239000010,진양마을,44242,가평,2,N,N,127.4746333,37.8091833
239000011,대금사입구,44182,가평,2,N,N,127.4714,37.8138833
239000012,두밀삼거리,44474,가평,2,N,N,127.4579333,37.8160667
239000013,샛두밀,44241,가평,2,N,N,127.4457333,37.8136
239000014,두밀리종점,44240,가평,2,N,Y,127.43825,37.8111
239000015,샛두밀,44239,가평,2,N,N,127.4457,37.8136833
239000016,회관앞,44473,가평,2,N,N,127.4827833,37.8043
239000017,중색교회앞,44238,가평,2,N,N,127.48475,37.803
239000018,안말,44181,가평,2,N,N,127.5590167,37.93615
238000267,초성3리마을입구,43197,연천,2,N,N,127.0676167,38.0016333
238000268,한탄강관광지입구,43192,연천,2,N,N,127.0650167,38.0074667
238000265,초성검문소,43218,연천,2,N,N,127.0704833,37.9939
238000266,학담입구,43225,연천,2,N,N,127.07075,37.9967167
238000269,화원.전곡중앙교회,43234,연천,2,N,N,127.07235,38.0169167
238000260,초성2리부대앞,43224,연천,2,N,N,127.0707667,37.9881333
238000263,초성리역.청산면사무소앞,43602,연천,2,N,N,127.0679833,37.9812167
238000264,초성공업사,43215,연천,2,N,N,127.0700167,37.9844
238000261,초성공업사,43217,연천,2,N,N,127.07015,37.98435
238000262,초성리역.청산면사무소앞,43209,연천,2,N,N,127.0685167,37.9816333
239000001,꿈에그린아파트,44018,가평,2,N,N,127.3529833,37.8090167
239000003,꽃넘이길삼거리,44162,가평,2,N,N,127.5232333,37.8980667
239000004,제이정동빌라,44169,가평,2,N,N,127.5053,37.8388333
239000005,구정동입구,44051,가평,2,N,N,127.39675,37.7577667
239000006,에덴빌라4차,44574,가평,2,N,Y,127.5059333,37.8341333
239000007,향군회관,44725,가평,2,N,N,127.5163667,37.8274333
238000298,상1리마을회관앞,43005,연천,2,N,N,127.0785333,38.1357333
238000299,상1리마을회관앞,43016,연천,2,N,N,127.0786,38.13565
238000292,코아루아파트앞,43780,연천,2,N,N,127.0736167,38.0364167
238000293,옻샘,43523,연천,2,N,N,126.96055,38.0222333
238000290,옥계리외딴집,43470,연천,2,N,N,127.0479667,38.1160167
238000291,마전리,43521,연천,2,N,N,126.9852167,38.0256333
238000296,제일교회,43276,연천,2,N,N,127.0777667,38.1312
238000297,제일교회,43277,연천,2,N,N,127.0777833,38.1314667
238000294,현가삼거리,43262,연천,2,N,N,127.07525,38.1117333
239000030,연인산입구,44180,가평,2,N,N,127.4580333,37.9031
239000031,백둔리종점,44469,가평,2,N,Y,127.4440167,37.9088667
239000032,양지마을,44229,가평,2,N,N,127.4479667,37.9070667
239000033,평반,44228,가평,2,N,N,127.4543833,37.9041833
239000034,연인산캠핑장,44227,가평,2,N,N,127.4610667,37.9025333
239000035,구나무골,44468,가평,2,N,N,127.4924,37.8970833
239000036,제령리하촌,44226,가평,2,N,N,127.53965,37.8940833
239000037,홍은교회앞,44225,가평,2,N,N,127.5238833,37.8992833
